id,z,coverage,coverage_class
8d73c4f678,928,0.9445152436035683,10
cbe33c57c4,579,0.3606509165768062,4
0ba541766e,701,0.4386824821095971,5
aa1d903842,781,0.0,0
4b44c94892,771,0.03911381237133614,1
4c89e94e36,629,0.06332712479168709,1
13fb17bf13,449,0.0,0
b6e57d954e,227,0.732575237721792,8
73c6a1ede1,441,0.008234486815018136,1
55f1ea73b3,626,0.0,0
7d14f8cfe3,469,0.4360356827761984,5
5b435fad9d,503,0.03333006567983531,1
8ab2399b4a,521,0.0,0
a71bdf1af7,388,0.15469071659641212,2
6e3bb2a882,644,0.0,0
751a212e82,362,0.0,0
2f3eff4192,262,0.0,0
7f3e8a8526,843,0.0,0
a667ba911e,198,0.0,0
2fc6fb555f,733,0.0,0
5d6126f459,623,0.5801392020390158,6
ad16edc8be,509,0.045681795902362515,1
be7014887d,715,0.12871287128712872,2
de15d35ebc,333,0.0,0
e6f86c83e2,584,0.4583864327026762,5
03049b14ca,470,0.0,0
a9b7fa7e0d,595,0.33653563376139595,4
ff038e87b1,428,0.6652288991275365,7
306e6e7743,508,0.13880992059602,2
c20c019650,349,0.8855994510342123,9
07fef26d18,614,0.0,0
f503aaf699,650,0.5054406430742084,6
e0751c41fd,582,0.9810802862464464,10
91dfba8133,610,0.0,0
21df07989f,740,0.06754239780413684,1
4d9fa2d97f,544,0.21654739731398884,3
16bee00afc,409,0.0,0
cbed0283ff,548,0.7429663758455053,8
0558ee87d3,796,0.9501029310851877,10
4520536c03,402,0.35516125870012744,4
a8ebba8c1e,507,0.0,0
f121c06f1f,93,0.0,0
1b2c817dd0,819,0.6954220174492697,7
abb1521de8,638,0.012841878247230664,1
9258e48804,647,0.5617096363101657,6
6d03f91961,242,0.0,0
3e84576386,349,0.43936868934418194,5
5187e13789,649,0.0,0
41e173a1e5,560,0.1894912263503578,2
f75842e215,453,0.6336633663366337,7
312c4ce754,304,0.0,0
7b0c7e28f0,833,0.8867758062935006,9
30ff4f38cf,452,0.9075580825409274,10
ced8d25446,581,0.0,0
216e2a7492,429,0.2304676012155671,3
1c687fea93,213,0.0,0
ca2e414e83,697,0.0,0
2a16af2ae7,697,0.4242721301833154,5
7469baeb8d,512,0.7697284579943143,8
ba67135a54,832,0.0,0
57302cf4b6,783,0.0,0
86abf1c96d,626,0.0,0
64bfdd0b9a,600,0.01313596706205274,1
b93d143e4b,176,0.0,0
543f5887a2,491,0.999019703950593,10
e4be64c1fb,425,0.17027742378198216,2
8ec207d7df,342,0.0,0
069035a9b5,514,0.426624840701892,5
c26ff00bfd,849,0.0,0
bb455284f1,550,0.6083717282619351,7
bc5382bc71,470,0.0,0
4743e3bf8d,484,0.9628467797274777,10
a33fe0952a,876,0.0,0
93d21b7636,317,0.0,0
98c6496076,432,0.4284874031957651,5
a1fe3de7bb,355,0.9941182237035585,10
3d0f8c81ce,288,0.0,0
efbfde4930,649,0.05411234192726203,1
8e9f2b9b61,333,0.008626605234780904,1
5f45291a7a,694,0.4260366630722478,5
a5805697c1,340,0.4251543966277816,5
0a31d7553c,273,0.0,0
b0a7056a04,512,0.9899029506911087,10
ac6055e7ce,247,0.013920203901578276,1
f841c6dee7,203,0.0,0
dfe230b677,483,0.9855896480737183,10
dcca025cc6,324,0.0,0
73a3712fcd,570,0.5408293304577982,6
0adb490de5,521,0.004411332222331144,1
d49a9c4664,723,0.0,0
533a731c99,453,0.0,0
602dc99f10,744,0.0,0
7f0bdb5e31,451,0.5085775904323105,6
efe3e72587,695,0.0,0
c23d957c59,483,0.23948632487011076,3
46bbe12b2c,462,0.14929908832467406,2
ceef85bdc0,520,0.04636800313694736,1
fde2b51fb2,466,0.4928928536417998,5
ccc41663c6,713,0.8561905695520047,9
1e2bad4d81,752,0.6438584452504656,7
c4f5a0fa36,858,0.625919027546319,7
a9a9fb1747,369,0.0,0
ee48914076,585,0.013430055876874816,1
dd6a04d456,446,0.801980198019802,9
d8aebd0f86,822,0.0,0
eb84dfdf18,699,0.0,0
939232310f,911,0.0,0
a15b73d4bb,429,0.0,0
1169f5b1fb,383,0.0,0
f2f0278d02,737,0.31045975884717186,4
380dea2a5a,369,0.0,0
97b058f254,296,0.0,0
155bcd4b4d,712,0.45397510048034506,5
32062fff08,367,0.06381727281639055,1
29df15c1ce,332,0.0,0
a00d2b180c,584,0.021958631506715027,1
e172f09faa,427,0.004509361827271836,1
1d798aa5d5,401,0.452406626801294,5
d61e5c8296,795,0.0,0
27d0d9af30,430,0.0,0
d204ea9f09,397,0.0,0
f1080b61e2,810,0.0,0
416101e57a,408,0.0,0
8f2087a1f5,772,0.0,0
f0ec542987,148,0.0,0
f234066134,680,0.20115674933830016,3
e335542c17,505,0.8514851485148515,9
d859ee2145,691,0.2716400352906578,3
37df75f3a2,206,0.0,0
e2ba31c4a5,804,0.0,0
617c746fca,285,0.6829722576218018,7
792929a4c8,251,0.1894912263503578,2
6313ab72dc,369,0.0,0
6b95bc6c5f,198,0.0,0
8650153427,481,0.0,0
e12aab98e6,353,0.1770414665228899,2
bd51537256,592,0.0,0
eec5e72dad,846,0.23115380845015196,3
8620f40403,383,0.21027350259778452,3
59944f0f92,522,0.7731594941672385,8
9cf8fe7f96,608,0.061758651112636016,1
0ae08cc1b2,532,0.0,0
a8be31a3c1,266,0.0,0
ca58996278,828,0.0,0
6bffabbd91,715,0.0,0
2f35ac4b87,689,0.017449269679443193,1
da02c9184d,810,0.08136457210077444,1
eaeb630ff4,149,0.0,0
f26e6cffd6,182,0.0,0
3187bf5c2d,595,0.0,0
7b078e7517,373,0.03764336829722576,1
9a3abd0ba6,743,0.6468973630036271,7
bd526ca9af,797,0.9501029310851877,10
b10fa280bf,291,0.4671110675423978,5
b8525600cf,749,0.0,0
5b2282b51e,577,0.040584256445446526,1
f62410bce9,512,0.8050191157729635,9
49a90688bf,263,0.08116851289089305,1
d0cd29a61b,480,0.0,0
05139ad3e5,734,0.0,0
bcf322c1c0,788,0.0,0
d175b3b3cc,491,0.316145475933732,4
5bffe3b52f,804,0.5029899029506911,6
f8f7ed86fc,239,0.0,0
65a55b69b7,875,0.5923929026566023,6
1f73caa937,114,0.0,0
dd81358234,336,0.0,0
e11123ab8b,548,0.5602391922360553,6
566ac48e00,137,0.3172238015880796,4
d885813aa8,510,0.0,0
3ec30a713c,831,0.1289089304970101,2
571b14e631,509,0.0,0
ea2d80c951,349,0.0,0
e02ae4f371,245,0.0,0
c092a99d23,481,0.631310655818057,7
10f3d01ddb,449,0.9393196745417116,10
813d6ad4ba,383,0.0,0
d7f48d294e,629,0.449857857072836,5
eb4fa16734,795,0.0,0
ce15cc1d1a,660,0.0,0
fba32825cd,722,0.09028526615037741,1
46386ca4a3,695,0.06499362807567885,1
0304e9ac37,436,0.6082736986569944,7
36a6901cae,577,0.15949416723850604,2
b2b0cd95a4,622,0.0,0
33b50159a7,762,0.0,0
5fa536d1fd,470,0.9962748750122536,10
9466e21e0d,640,0.0,0
bebf415bd1,232,0.01882168414861288,1
b33d57c4be,785,0.20850896970885208,3
285b9ba056,316,0.0,0
0db1b4c199,883,0.0,0
10f24c23af,323,0.25379864719145184,3
62d30854d7,427,0.6534653465346535,7
e1323691be,713,0.13341829232428193,2
848c9d1a6a,590,0.9850995000490148,10
d66e51d456,816,0.0,0
b355ed119c,304,0.0,0
b012e9ebb0,601,0.5002450740123517,6
c60eaa0c75,402,0.9972551710616606,10
f0dc7e30fc,428,0.0,0
18b26e968c,591,0.2305656308205078,3
be1c8cbf1f,621,0.32163513381041076,4
94c2d96e56,172,0.02921282227232624,1
343b0359b5,845,0.276345456327811,3
b40457631c,813,0.0,0
a33e7de189,798,0.930889128516812,10
8693030eb3,618,0.4826977747279678,5
cadb46b378,769,0.27948240368591315,3
503aba826b,496,0.0,0
c202c25557,503,0.27703166356239584,3
6d9b6a2c4b,800,0.1896872855602392,2
f425a67987,554,0.9553965297519851,10
3ee1cfb6a6,146,0.8435447505146554,9
e82421363e,68,0.0,0
18ea3802ca,432,0.9997059111851779,10
d7196745e5,230,0.0,0
1c0b2ceb2f,71,0.0,0
9358b1fa7a,439,0.73796686599353,8
aedad85e8c,392,0.024997549259876482,1
b966734278,501,0.0016665032839917656,1
a7f4b8d36e,611,0.4149593177139496,5
3c30b8e27b,565,0.28075678855014213,3
4edadcf4c4,391,0.8203117341437114,9
0d19f89dc9,475,0.0,0
6ebb6826bd,475,0.03587883540829331,1
af0e101aae,659,0.0,0
77acb619e7,563,0.6067052249779433,7
336e1995cd,805,0.0,0
217a70a0cb,377,0.5545534751494952,6
a970e82aac,492,0.4748554063327125,5
b0a18e86c7,221,0.0,0
4c7f2b2c18,516,0.5084795608273699,6
f4ed280779,873,0.0,0
c06ce71f9a,128,0.0,0
128f3b0e36,621,0.20821488089403,3
abfed46705,695,0.23605528869718656,3
7c7125fd12,373,0.011469463778060974,1
3b4be071a8,343,0.034310361729242234,1
e45c509f80,339,0.6735614155474954,7
14c6a2d399,597,0.0,0
b83bc9dfa7,850,0.0,0
ad1e8ef844,586,0.0,0
87725b728a,444,0.38741299872561513,4
e340e7bfca,783,0.0,0
6e1444d88d,564,0.4509361827271836,5
c353af5098,757,0.9950004901480247,10
1d4e60eafa,471,0.20507793353592785,3
ec817961a2,661,0.8285462209587295,9
6f78817a2d,485,0.5134790706793452,6
33887a0ae7,723,0.5148514851485149,6
3eabf280ed,800,0.0,0
9a9ff1beca,147,0.052445838643270265,1
e1921d9a0d,83,0.0,0
1b61e02423,548,0.5588667777668856,6
e93ddc6ba7,155,0.0,0
1a2918c9b4,372,0.42319380452896777,5
c47c5ea1c3,709,0.0,0
3507f73405,498,0.0,0
308a9348e0,296,0.0,0
fbb8eba26d,743,0.0,0
aa1c0ba47b,477,0.2590922458582492,3
bedb558d15,115,0.0,0
70ca8ebf7b,702,0.5117145377904128,6
467469da7b,683,0.0,0
0a19821a16,360,0.7766885599451034,8
d3be640ed4,359,0.0073522203705519065,1
0f6e788cdd,678,0.7283599647093422,8
cbeab7807d,573,0.6984609352024311,7
0cc5805a92,353,0.6548377610038232,7
fb1b82dde6,599,0.0,0
09b7182dc5,678,0.0,0
c1c5602088,778,0.0,0
c9142b341c,273,0.01450838153122243,1
d998a07370,655,0.02636996372904617,1
5991bd3f1b,688,0.9332418390353887,10
8d2e68312e,743,0.0,0
3406ef6042,491,0.8156063131065582,9
5a6f57c150,210,0.7551220468581512,8
d4d964f62d,217,0.0,0
4161f35a4f,522,0.5342613469267719,6
b4e8386ff1,593,0.002254680913635918,1
290e9d9748,784,0.13596706205273992,2
41cfd4b320,461,0.3062444858347221,4
6fe4017680,539,0.5022056661111656,6
46673b0e2d,395,0.0,0
f2c640742a,579,0.0,0
c27409a765,766,0.5643564356435643,6
2067c20654,397,0.0,0
c93d0ecd1d,844,0.0,0
8b11113861,380,0.436819919615724,5
0f5ada4dc3,700,0.204391726301343,3
d0e720b57b,73,0.0,0
d2f131dba8,848,0.0,0
130229ec15,530,0.39603960396039606,4
e7f63a219f,629,0.241642976178806,3
e865014246,461,0.06832663464366238,1
25e519b494,788,0.7261052837957063,8
7633c6bb70,455,0.8002156651308695,9
6da01cc490,773,0.0,0
92107f9559,399,0.04823056563082051,1
bbfb2201ce,751,0.0,0
b9f3886670,763,0.0,0
2d64b6a8cf,438,0.9338300166650328,10
a0f050600e,394,0.09185373982942849,1
a43ca2ef73,661,0.0,0
47fd4036e7,354,0.0,0
c69962cd9d,193,0.0,0
15d079a8e8,459,0.5562199784334869,6
7f0825a2f0,136,0.45544554455445546,5
f44f67efae,567,0.0,0
04182ced8e,146,0.0,0
1eaf42beee,802,0.7623762376237624,8
4e961dd0ed,811,0.0,0
5c33b65396,484,0.005783746691500833,1
2380664922,390,0.9789236349377513,10
72544ea5b6,360,0.08763846681697873,1
74d1d03fc3,115,0.0,0
6d17d3be2d,516,0.6111165572002745,7
1937cfedc5,517,0.0,0
f34ae8f3d4,576,0.4219194196647387,5
a962f4c9b6,625,0.587393392804627,6
5b7c160d0d,400,0.17184589746103324,2
9a4db0d7aa,802,0.7696304283893736,8
f3356c9ee4,595,0.9762768356043525,10
8a29fd2ebe,336,0.0,0
211eb21702,188,0.0,0
09f0f1f414,392,0.9973532006666013,10
cb2698f715,934,0.0,0
0cc3c31d1a,235,0.3605528869718655,4
e73ed6e7f2,887,0.7722772277227723,8
db0bc63d60,639,0.8825605332810509,9
4c36178b41,72,0.0,0
4989c6509e,735,0.0029408881482207625,1
ac03463615,548,0.5694539751004803,6
66c61616cc,690,0.0,0
b9ebcbc115,460,0.6852269385354377,7
8431a87cff,635,0.06264091755710224,1
59092e355d,442,0.14047642388001177,2
699608ddb7,338,0.2041956670914616,3
3d339265c4,309,0.0,0
876e6423e6,882,0.33663366336633666,4
40e8e14e60,723,0.6700323497696304,7
d2e44953e6,478,0.9424566218998137,10
9ccf50ab0e,110,0.0,0
bd7b74689d,271,0.013332026271934125,1
f1cdcb9883,663,0.0,0
babbac4cf9,397,0.36241544946573867,4
0ce8a6ae62,308,0.22252720321537103,3
b5850af687,475,0.0,0
6f0c88962b,854,0.0,0
f807851f5a,251,0.1239094206450348,2
91127f8cc2,780,0.0,0
d93d713c55,206,0.0,0
c9695bff51,171,0.0,0
254efd9043,585,0.3596706205273993,4
0532916483,307,0.1091069502989903,2
c5c4479af6,174,0.0,0
b9bf0422a6,112,0.0,0
bcd1e64c58,470,0.37594353494755417,4
ea6f13458b,523,0.13792765415155378,2
c3589905df,236,0.0,0
7791af3409,204,0.0,0
452b06b003,681,0.035976865013233994,1
fbc9a1149e,513,0.0,0
760ca73d1f,497,0.9219684344672091,10
871be86f43,552,0.9222625232820312,10
c58124fdc4,390,0.042054700519556905,1
19b7d2e2bf,782,0.0,0
8daf098aa9,594,0.2242917361043035,3
ab6dfe07be,457,0.3354573081070483,4
5800248c17,761,0.0,0
d19827b32b,518,0.24360356827761984,3
a633b127fc,781,0.8801097931575336,9
bc811e2c1f,763,0.03872169395157338,1
34831dcd0c,553,0.0,0
f6c784904d,639,0.09783354573081071,1
e0b778dacd,548,0.9604940692089011,10
2e035505d6,436,0.48112930104891677,5
697fee88c5,464,0.8434467209097147,9
fb3392fee0,261,0.8118811881188119,9
1b2daa0f13,683,0.0,0
b097a1f9e0,700,0.0,0
5575337f66,445,0.01882168414861288,1
eac822921e,180,0.0,0
d3d19422ca,544,0.9860797960984217,10
ac64f9de3c,758,0.08097245368101166,1
a8aeef5395,291,0.0,0
dce6361f2a,415,0.00235271051857661,1
432b8b6a71,642,0.9452994804430939,10
9722dedee7,532,0.0,0
04c48c9743,394,0.6579747083619253,7
6e409af2cb,230,0.0,0
0c19639aeb,677,0.8516812077247329,9
3fd616ef00,472,0.9989216743456524,10
8ce1df1a6a,679,0.0,0
ea5dd02892,755,0.3358494265268111,4
92c25915f1,484,0.9142240956768944,10
479cb24efb,343,0.04783844721105774,1
f0efea3879,679,0.1623370257817861,2
2903f6a1db,520,0.7438486422899716,8
6f19d11809,737,0.0,0
2be45a7fa3,851,0.0,0
60584b31d8,227,0.4303499656896383,5
f11f8eab00,603,0.5257327712969316,6
98b1f3fb9c,562,0.0,0
25edb9edb3,422,0.0,0
70db04a203,776,0.03009508871679247,1
89562d9f7d,355,0.2331144005489658,3
39f101a807,676,0.30036270953828054,4
0473e496e2,478,0.0,0
84bd944c62,242,0.0027448289383393784,1
ba836c5ae1,744,0.462601705715126,5
e51599adb5,192,0.0,0
b2f87059da,420,0.1116557200274483,2
fbf5c91d9e,690,0.3905499460837173,4
ce31ab9b97,206,0.0,0
fc6e9d0385,232,0.15292618370747965,2
9c298b9575,373,0.0,0
cd6320c6eb,163,0.0,0
e0f030eb66,407,0.4915204391726301,5
337b30caff,839,0.0,0
4b0c5aad63,831,0.03872169395157338,1
a854446118,655,0.2368395255367121,3
a52d7a6cd8,654,0.9521615527889422,10
31b7874f49,397,0.3035976865013234,4
a3605816c1,628,0.7074796588569748,8
2424f4afc7,527,0.5841584158415841,6
776bdf9043,644,0.34388785413194783,4
c37e74bffc,705,0.1189099107930595,2
62a8f89a19,547,0.0,0
bb6683a533,626,0.9562787961964513,10
b35b1b412b,737,0.4158415841584158,5
b77cc54800,696,0.0,0
bc7e49ee18,746,0.2527203215371042,3
19fdb270d6,598,0.0,0
020376e68e,721,0.0,0
894d0e63f5,553,0.0,0
fff987cdb3,332,0.704538770708754,8
a05da102a2,503,0.11587099303989805,2
94b4f44698,526,0.007156161160670522,1
4bc87727b5,305,0.6009214782864425,7
0d8ed16206,93,0.0,0
5b28c5ba50,610,0.7198313890795021,8
f839d20b06,325,0.1201842956572885,2
2bd87e0587,363,0.0,0
90946392e6,422,0.0,0
40ccdfe09d,227,0.0,0
1ad2135efa,527,0.0,0
05f09b380c,660,0.6471914518184492,7
92cc29d923,287,0.0,0
3c7e2d60a7,817,0.4252524262327223,5
f5c2e66754,790,0.39780413684932847,4
a0c156a4c9,562,0.21233212430153905,3
7f1d5f223c,596,0.001176355259288305,1
ebe64e1d15,807,0.16263111459660817,2
8e84b940e3,521,0.0,0
20ed65cbf8,134,0.0,0
91ea3f1227,366,0.4052543868248211,5
ae61c09508,250,0.10508773649642192,2
5f248cf0d6,397,0.0,0
9267f6cf9c,341,0.4297617880599941,5
6698a570b8,397,0.4844623076169003,5
a88dd59036,535,0.0,0
d433300064,842,0.2873247720811685,3
7de95e0115,367,0.002058621703754534,1
734df57cdf,291,0.24879913733947653,3
999cb0ea3b,629,0.0,0
4c8132dc73,733,0.3456523870208803,4
c42abd17f3,448,0.0,0
107f1047c1,707,0.0,0
884cd7af00,346,0.4241741005783747,5
0b45bde756,92,0.9603960396039604,10
ad0e66eabf,392,0.0,0
980570ed7e,498,0.0,0
7f99abfc11,761,0.7747279678462896,8
a56e87840f,98,0.0,0
f2d2fefde3,692,0.010391138123713362,1
628f1de539,435,0.5530830310753848,6
59dfd4c7e5,694,0.0,0
5a6cd229a9,807,0.0,0
8ef76ed16e,741,0.0,0
56ac0f17be,531,0.21390059798059013,3
04234be388,916,0.0,0
4f5df40ab2,514,0.7326732673267327,8
ee3b4b8c91,586,0.503970199000098,6
a07c1fd090,343,0.885697480639153,9
84af757738,281,0.0,0
bfbea83faa,227,0.40995980786197433,5
18e2325a5b,211,0.0,0
29b5ee6cf5,518,0.6598372708557985,7
971c96134a,684,0.0,0
e927f91b12,698,0.16655229879423586,2
22b0774178,469,0.0,0
7812fc8116,451,0.0,0
d514a30db3,751,0.0,0
961b1310e9,837,0.17037545338692284,2
eb4efc4c39,531,0.0,0
38a15dee44,717,0.2512498774629938,3
ffce5bbb9a,457,0.39927458092343887,4
fa9ad1caeb,466,0.0,0
fe801cdc47,706,0.028232526222919323,1
3391f0befc,723,0.001176355259288305,1
563191e71a,575,0.7548279580433291,8
72e05a5a33,486,0.9024605430840114,10
1b0d74b359,172,0.0,0
967d30a3fd,574,0.021762572296833645,1
021494f3aa,345,0.0,0
a5d2da8488,108,0.0,0
3228f203a3,590,0.04117243407509068,1
a849a4e373,480,0.23968238407999215,3
0ebe3ee1ad,700,0.5005391628271738,6
56b5540fd7,695,0.9999019703950593,10
0951f85203,737,0.10312714439760808,2
8063c65b57,520,0.09401039113812372,1
cff87534c4,571,0.0,0
d65973824b,736,0.017939417704146653,1
e34c1220b1,946,0.9948044309381433,10
9d354bc9e7,559,0.0,0
7d52a376a7,444,0.07626703264385845,1
58a51c861e,645,0.0,0
a78e36d77b,525,0.0,0
29c033e8e4,431,0.0,0
cab2f6614c,635,0.1821390059798059,2
71a31f4356,565,0.9705911185177923,10
35499d9dd6,657,0.0,0
abd1e3e008,478,0.6576806195471032,7
b637a7621a,179,0.0,0
17a6639049,602,0.0,0
1167a2bec9,152,0.0,0
af7e9d7648,555,0.30702872267424763,4
b3f6affa39,309,0.8534457406136653,9
f7380099f6,796,0.594059405940594,6
be6cf5cf86,587,0.5866091559651014,6
d25a2d736a,517,0.6271934124105479,7
bdb45f92c7,193,0.027154200568571707,1
70cef9fcb6,770,0.0,0
2226df3ca1,745,0.33143809430447996,4
5936740d48,121,0.0,0
1790f3520c,756,0.8335457308107048,9
2ebe2eba03,423,0.43476129791196944,5
d6b87a521f,212,0.0,0
c92c37ecd7,694,0.03146750318596216,1
5326fad561,381,0.0,0
b014624db2,610,0.4336829722576218,5
94b3a9ed9c,831,0.30046073914322124,4
f64190c47e,670,0.43064405450446036,5
438b4cc6e3,328,0.0030389177531614546,1
7dfdf6eeb8,951,0.0,0
bf72590547,481,0.09999019703950593,1
90194208b9,287,0.0,0
6e3634da35,681,0.0,0
c156fd6d44,888,0.0,0
7268aedee7,638,0.0,0
31250cef62,656,0.028722674247622784,1
063cf2a23a,335,0.0,0
8b01d00cb0,942,0.0,0
a70b2204f0,650,0.628467797274777,7
e2a70ffdf6,891,0.8953043819233408,9
c256f6e713,634,0.2778159004019214,3
e1cb177740,619,0.010195078913831977,1
7716aa7b58,311,0.0,0
f8b721f632,699,0.08940299970591119,1
90704ffe69,590,0.5264189785315165,6
ed60e1c64a,471,0.0,0
3f2865df45,242,0.5317125771983139,6
d84e52cb6e,107,0.0,0
fa9b3f2aa9,832,0.104107440447015,2
3687839ecc,767,0.7965885697480639,8
66cfa202e5,508,0.7646309185373983,8
9e426ec524,766,0.12410547985491618,2
0f9b1dbc3f,330,0.058327614939711794,1
b342a4959d,573,0.9378492304676013,10
4ca8350f11,144,0.0,0
cd6140444f,267,0.0,0
25a9f40814,637,0.009704930889128516,1
96d1d6138a,230,0.0,0
fc4c223773,445,0.16988530536221938,2
a69586db4e,569,0.9383393784923046,10
e9f4d6f927,419,0.9741201842956573,10
608574722a,330,0.0,0
20a4dad0c1,595,0.5188706989510832,6
2b160a1291,655,0.0,0
8ca104baef,297,0.01774335849426527,1
b94a5b0bda,151,0.0,0
b690abdc09,419,0.9954906381727282,10
1b5c4051d4,468,0.0,0
875dda3975,727,0.0,0
9db11d4414,683,0.6218998137437506,7
2787bfe603,832,0.10400941084207431,2
6f5c2712b1,668,0.5609253994706401,6
668b41c03e,659,0.18507989412802667,2
ea1a6e1b33,666,0.32751691010685224,4
f78361aa48,606,0.0,0
13adf02399,674,0.8504068228605038,9
444dcc147b,246,0.15429859817664934,2
ee7ff3b2fe,494,0.13410449955886677,2
40b45f1871,748,0.0,0
6940237693,777,0.0,0
77ecd76754,99,0.0,0
44efef9c4f,833,0.0,0
df47f2e681,505,0.12479168708950103,2
e639615636,743,0.618272718360945,7
38ed2aa7cb,597,0.10361729242231153,2
2a49169951,511,0.2293892755612195,3
f507d4f122,459,0.0,0
b67c735ff6,653,0.07479658856974807,1
fff2abcaf9,83,0.0,0
6a3d92ce59,364,0.0,0
9678fb935e,538,0.595039701990001,6
dc710565e6,932,0.0,0
c66a8f70e4,236,0.0,0
84e540208f,537,0.17125771983138907,2
7ba58ee1be,378,0.8768748161944907,9
83558aa4b8,527,0.17655131849818645,2
9a4b15919d,259,0.297029702970297,3
ceca04aa2a,445,0.4993628075678855,5
6a1fe1a81e,836,0.5278894226056269,6
7ec64d2b8e,339,0.0,0
bfac8e63cb,788,0.0,0
47398efeb4,463,0.0,0
7a696bb878,391,0.0,0
bc79fe1a3a,380,0.27948240368591315,3
e5df7166bc,533,0.018135476914028035,1
5c8ce5869b,454,0.07028722674247623,1
e9d39cddd7,476,0.5919027546318988,6
02d40993ab,610,0.6406234682874228,7
114397189f,556,0.15165179884325067,2
5c65a9775b,775,0.0,0
77608c7770,512,0.0,0
022b1b01be,64,0.0,0
de39c2b892,463,0.9680423487893344,10
24d67576d0,557,0.0,0
19902af6bd,578,0.30193118321733164,4
376e55e566,657,0.9761788059994119,10
6cf284fb9e,600,0.4564258406038624,5
a783bd82c5,698,0.0,0
7972b70832,767,0.25693559454955395,3
a5c4007b7b,326,0.0,0
50251a9572,837,0.0,0
1d7a812c76,618,0.0,0
2eae73b03a,726,0.0,0
ef6229f0db,810,0.0,0
68d9f77646,646,0.006371924321144986,1
f76c6bc5d0,601,0.0,0
5489a9e706,809,0.0,0
4d7b42314d,394,0.5680815606313107,6
ea54256d21,566,0.5721988040388197,6
397f00cf61,524,0.9919615723948633,10
17dde2138e,649,0.012351730222527203,1
95af8ca744,524,0.36829722576218016,4
6252a820da,479,0.8728556023919224,9
1770691c51,813,0.0006862072345848446,1
dc4a1c9a30,275,0.2119400058817763,3
624bd59549,474,0.0,0
ba2a5fbf4c,602,0.15547495343593765,2
b6bbd06618,536,0.13792765415155378,2
7488e076ca,302,0.0,0
1414606ab4,542,0.9861778257033624,10
65eca0ad70,470,0.0,0
90a57bacf0,488,0.0,0
fc13dabcbb,585,0.14586805215174983,2
ec10996820,363,0.46926771885109303,5
ddcb457a07,681,0.6138613861386139,7
d6471dc0a3,353,0.0,0
340c808130,660,0.11567493383001666,2
7e92ab6fe8,524,0.0,0
ed24549a3f,453,0.0,0
8f5af7f42a,454,0.0,0
008a50a2ec,524,0.004313302617390452,1
c4911615e1,98,0.0,0
63bed65d65,485,0.24497598274678953,3
e39ded223d,353,0.4748554063327125,5
619edf8941,625,0.0,0
2bca4fe522,709,0.0272522301735124,1
623565cb2c,868,0.0,0
0faaf196b4,450,0.37221840995980787,4
9522339a9a,337,0.0,0
486ae46ba0,632,0.49416723850602884,5
3a3e1e824d,731,0.16400352906577786,2
481ed855f2,551,0.07714929908832467,1
c82dabf9b1,756,0.28507009116753257,3
17113fd0bd,689,0.5647485540633271,6
5e58ed4adb,344,0.8414861288109009,9
1621c14879,585,0.9600039211841976,10
8457263314,671,0.1139104009410842,2
b8a9602e21,527,0.6831683168316832,7
23e5717c0f,481,0.9890206842466425,10
4015200239,376,0.0,0
4d03329aa4,108,0.0,0
57293a65d5,554,0.7316929712773258,8
97a10a3ba0,388,0.6379766689540242,7
67dfa4bcf5,340,0.4893637878639349,5
820c4570b1,568,0.0,0
e8d6412ed8,383,0.0,0
0bed5f2ace,460,0.00019605920988138416,1
2da763222e,655,0.46642486030781294,5
8ae916bb5c,404,0.15802372316439564,2
e96a030ded,817,0.0,0
6272ae54bc,386,0.009508871679247133,1
e1009fa370,451,0.016763062444858347,1
08f3346b8a,307,0.1836094500539163,2
eec3f628d6,860,0.0,0
ed7251fc01,125,0.21968434467209097,3
1ac4fd8022,835,0.17664934810312716,2
8e280f2c87,515,0.6741495931771395,7
4f6328bf93,637,0.050387216939515735,1
8f08f4e9f2,399,0.0,0
4b9862566c,271,0.0004901480247034605,1
f0228a88de,701,0.000980296049406921,1
131ca4b83d,603,0.0007842368395255367,1
58789490d6,109,0.0,0
9128b824e5,155,0.0,0
97bd8b22b1,682,0.0,0
87afd4b1ca,668,0.19801980198019803,2
90990cd2ba,492,0.5462209587295364,6
d80ead8703,387,0.6500343103617292,7
b852505678,256,0.0,0
7c0447f939,318,0.0,0
a239bfe21a,861,0.0,0
4b15912a41,649,0.10479364768159985,2
8555cb627a,473,0.29428487403195763,3
1f33387a8e,778,0.28977551220468584,3
9d23bc70b8,724,0.0,0
228f9cee2e,237,0.0,0
7f9f13c0d0,500,0.8762866385648466,9
6306dd3a8e,805,0.07871777276737575,1
05d9351a35,304,0.15165179884325067,2
5a81181e41,512,0.0,0
7576a8a091,454,0.4608371728261935,5
7277ef5fef,556,0.0867562003725125,1
befdfcbe5b,655,0.2219390255857269,3
a6a3383416,537,0.10361729242231153,2
fa50e86a72,511,0.0,0
c920246511,725,0.0,0
d18a64f984,76,0.0,0
211dca3b80,545,0.44877953141848836,5
ec212b3d2d,342,0.03362415449465739,1
5fabfdc0b6,565,0.24487795314184885,3
09541ce79b,593,0.24723066366042545,3
09ee5831f4,235,0.043819233408489366,1
25f532d7cc,472,0.16174884815214194,2
c313a1ad7d,754,0.22360552886971866,3
d4e9588d7c,377,0.0,0
ea2fe8434f,426,0.0,0
